 ['7.99', '-4.99', '-3.01', '-0.01', '-3.01', '1.01'],
 ['8.01', '-8.98', '-2.99', '0.01', '-0.99', '0.02'],
 ['4.0', '-1.01', '-2.0', '2.0', '-1.0', '-0.01'],
 ['5.0', '2.98', '-2.0', '0.0', '0.0', '-0.02'],
 ['5.01', '-0.99', '-0.99', '0.01', '0.01', '0.01'],
 ['0.99', '-5.01', '0.99', '-0.01', '0.99', '-0.01'],
 ['0.0', '-7.99', '-12.0', '1.0', '1.0', '0.01'],
 ['19.0', '-9.99', '10.0', '3.0', '3.0', '0.01'],
 ['-15.0', '14.99', '15.0', '7.0', '5.0', '-1.01'],
 ['10.01', '12.0', '9.01', '3.01', '3.01', '0.0'],
 ['18.99', '19.02', '-0.01', '-0.01', '1.99', '-1.98'],
 ['11.99', '1.01', '4.99', '-3.01', '1.99', '-0.99'],
 ['11.0', '-12.99', '8.0', '0.0', '2.0', '0.01'],
 ['9.0', '-4.0', '13.0', '3.0', '2.0', '0.0'],
 ['4.99', '14.0', '16.99', '1.99', '0.99', '0.0'],
 ['6.01', '13.98', '19.01', '0.01', '1.01', '-0.02'],
 ['11.0', '2.0', '17.0', '-1.0', '0.0', '0.0'],
 ['16.01', '-2.01', '11.01', '0.01', '0.01', '-0.01'],
 ['19.0', '0.01', '7.0', '0.0', '0.0', '0.01'],
 ['18.99', '0.01', '0.99', '-0.01', '-0.01', '0.01'],
 ['19.01', '1.02', '-3.99', '0.01', '0.01', '0.02'],
 ['14.0', '3.0', '-7.0', '-1.0', '0.0', '0.0'],
 ['10.0', '1.01', '-6.0', '-2.0', '0.0', '0.01'],
 ['12.0', '-7.02', '-9.0', '-2.0', '0.0', '-0.02'],
 ['8.0', '-6.0', '-9.0', '0.0', '1.0', '0.0'],
 ['0.99', '-2.98', '-9.01', '-0.01', '0.99', '0.02'],
 ['1.0', '-4.01', '-7.0', '0.0', '0.0', '-0.01'],
 ['7.0', '-5.0', '-8.0', '1.0', '1.0', '0.0'],
 ['7.0', '0.0', '-8.0', '1.0', '1.0', '0.0'],
 ['5.99', '1.99', '-6.01', '0.99', '1.99', '-1.01'],
 ['5.99', '1.99', '-6.01', '-0.01', '2.99', '-1.01'],
 ['3.99', '1.98', '-5.01', '-0.01', '2.99', '-2.02'],
 ['2.01', '1.0', '-0.99', '-0.99', '2.01', '-2.0'],
 ['0.99', '-4.01', '1.99', '-0.01', '0.99', '-1.01'],
 ['10.0', '-6.99', '7.0', '-1.0', '0.0', '0.01'],
 ['17.0', '-11.01', '10.0', '1.0', '0.0', '-1.01'],
 ['9.99', '-5.02', '10.99', '0.99', '-0.01', '-1.02'],
 ['5.99', '-2.98', '15.99', '-0.01', '-0.01', '0.02'],
 ['11.01', '-5.02', '19.01', '0.01', '-0.99', '-0.02'],
 ['7.01', '-8.01', '19.01', '0.01', '-0.99', '-0.01'],
 ['0.0', '-8.0', '19.0', '0.0', '-3.0', '0.0'],
 ['6.01', '-6.98', '16.01', '0.01', '-3.99', '0.02'],
 ['10.99', '-4.02', '14.99', '-0.01', '-4.01', '-0.02'],
 ['7.0', '-4.0', '11.0', '0.0', '-4.0', '1.0'],
 ['4.01', '-7.98', '11.01', '0.01', '-2.99', '1.02'],
 ['5.0', '-6.99', '10.0', '0.0', '-4.0', '2.01'],
 ['4.0', '-3.02', '7.0', '0.0', '-4.0', '1.98'],
 ['5.01', '-0.99', '5.01', '0.01', '-2.99', '2.01'],
 ['2.01', '0.98', '2.01', '0.01', '-2.99', '1.98'],
 ['1.0', '0.02', '0.0', '-1.0', '-3.0', '2.02'],
 ['5.0', '-3.02', '0.0', '0.0', '-3.0', '1.98'],
 ['4.01', '0.02', '0.01', '0.01', '-1.99', '1.02'],
 ['6.0', '1.01', '-3.0', '0.0', '-2.0', '1.01'],
 ['7.0', '-2.01', '-2.0', '0.0', '-1.0', '-0.01'],
 ['5.01', '0.01', '0.01', '1.01', '0.01', '0.01'],
 ['2.0', '4.0', '-10.0', '1.0', '0.0', '0.0'],
 ['19.01', '-14.01', '11.01', '2.01', '3.01', '-0.01'],
 ['-19.0', '19.0', '16.0', '7.0', '1.0', '-2.0'],
 ['13.99', '12.01', '1.99', '4.99', '2.99', '0.01'],
 ['18.99', '19.0', '-3.01', '-0.01', '2.99', '-1.0'],
 ['3.0', '-1.99', '13.0', '-1.0', '2.0', '-0.99'],
 ['13.99', '-15.01', '11.99', '-0.01', '0.99', '-0.01'],
 ['12.0', '-7.99', '13.0', '2.0', '1.0', '0.01'],
 ['14.0', '7.0', '12.0', '2.0', '1.0', '0.0'],
 ['15.0', '11.99', '12.0', '0.0', '0.0', '-0.01'],
 ['15.01', '4.0', '8.01', '0.01', '0.01', '0.0'],
 ['17.0', '-1.01', '3.0', '0.0', '0.0', '-0.01'],
 ['15.01', '-1.99', '-0.99', '0.01', '0.01', '0.01'],
 ['12.0', '-0.01', '-4.0', '0.0', '0.0', '-0.01'],
 ['10.0', '0.99', '-6.0', '0.0', '0.0', '-0.01'],
 ['8.0', '0.99', '-5.0', '-2.0', '0.0', '-0.01'],
 ['9.0', '-8.0', '-8.0', '-2.0', '1.0', '0.0'],
 ['7.0', '-8.99', '-8.0', '-1.0', '1.0', '0.01'],
 ['6.0', '-9.01', '-11.0', '0.0', '2.0', '-0.01'],
 ['7.01', '-3.0', '-9.99', '0.01', '2.01', '0.0'],
 ['8.0', '3.01', '-7.0', '0.0', '3.0', '-0.99'],
 ['3.99', '3.01', '-6.01', '-1.01', '3.99', '-0.99'],
 ['0.01', '0.01', '-0.99', '-1.99', '2.01', '-0.99'],
 ['4.0', '-6.02', '3.0', '-2.0', '1.0', '-1.02'],
 ['12.0', '-10.99', '8.0', '0.0', '0.0', '0.01'],
 ['15.0', '-11.02', '8.0', '0.0', '1.0', '-1.02'],
 ['6.01', '-4.0', '10.01', '0.01', '0.01', '-1.0'],
 ['0.0', '2.02', '15.0', '0.0', '-1.0', '-0.98'],
 ['6.0', '1.98', '15.0', '-1.0', '-3.0', '-1.02'],
 ['7.0', '-1.0', '17.0', '-1.0', '-3.0', '-1.0'],
 ['1.01', '-5.02', '16.01', '0.01', '-3.99', '-1.02'],
 ['0.99', '-6.0', '9.99', '-0.01', '-5.01', '-1.0'],
 ['4.99', '-3.0', '7.99', '-0.01', '-5.01', '-1.0'],
 ['4.99', '-1.0', '10.99', '-0.01', '-5.01', '0.0'],
 ['9.0', '0.0', '3.0', '0.0', '-3.0', '0.0'],
 ['3.01', '0.99', '1.01', '0.01', '-2.99', '-0.01'],
 ['11.0', '-0.98', '-3.0', '-1.0', '-3.0', '0.02'],
 ['9.99', '-9.0', '-3.01', '-2.01', '-1.01', '0.0'],
 ['6.0', '-11.0', '-1.0', '0.0', '0.0', '0.0'],
 ['4.0', '-7.98', '3.0', '0.0', '1.0', '0.02'],
 ['0.01', '-2.01', '-1.99', '2.01', '2.01', '-0.01'],
 ['15.0', '-8.98', '10.0', '3.0', '3.0', '0.02'],
 ['-4.01', '1.01', '2.99', '1.99', '1.99', '0.01'],
 ['19.0', '12.0', '7.0', '1.0', '2.0', '-1.0'],
 ['2.0', '7.99', '19.0', '-3.0', '2.0', '-1.01'],
 ['-6.01', '0.01', '18.99', '-2.01', '-0.01', '0.01'],
 ['-9.99', '-3.98', '19.01', '1.01', '0.01', '1.02'],
 ['7.0', '14.0', '19.0', '4.0', '0.0', '1.0'],
 ['19.0', '19.01', '15.0', '2.0', '-1.0', '0.01'],
 ['18.99', '12.01', '16.99', '-1.01', '-1.01', '1.01'],
 ['18.99', '-10.02', '8.99', '-1.01', '-1.01', '0.98'],
 ['19.0', '-12.01', '0.0', '0.0', '-1.0', '-0.01'],
 ['18.99', '19.01', '-14.01', '-5.01', '-0.01', '0.01'],
 ['8.0', '0.99', '-19.0', '-10.0', '1.0', '-0.01'],
 ['19.0', '-19.0', '-19.0', '-8.0', '4.0', '0.0'],
 ['0.0', '-18.98', '-6.0', '7.0', '8.0', '1.02'],
 ['16.01', '7.01', '-2.99', '5.01', '10.01', '0.01'],
 ['3.0', '17.99', '-8.0', '1.0', '10.0', '-0.01'],
 ['-12.99', '8.0', '3.01', '0.01', '9.01', '0.0'],
 ['-14.99', '8.0', '6.01', '1.01', '7.01', '2.0'],
 ['-9.99', '5.0', '-0.99', '2.01', '6.01', '2.0'],
 ['4.0', '-0.99', '-7.0', '0.0', '4.0', '1.01'],
 ['7.0', '-3.01', '-9.0', '0.0', '3.0', '-0.01'],
 ['0.99', '-1.0', '-10.01', '0.99', '2.99', '0.0'],
 ['-1.99', '0.02', '-1.99', '-2.99', '1.01', '0.02'],
 ['6.0', '-6.0', '-6.0', '-2.0', '0.0', '-1.0'],
 ['11.0', '-2.0', '1.0', '-1.0', '0.0', '-1.0'],
 ['10.01', '1.01', '2.01', '0.01', '-0.99', '0.01'],
 ['6.99', '7.01', '11.99', '0.99', '-2.01', '0.01'],
 ['15.01', '5.01', '17.01', '2.01', '-3.99', '1.01'],
 ['6.99', '9.99', '18.99', '1.99', '-6.01', '0.99'],
 ['1.99', '6.01', '18.99', '1.99', '-8.01', '2.01'],
 ['-9.0', '2.01', '19.0', '3.0', '-9.0', '3.01'],
 ['-11.0', '-5.99', '19.0', '3.0', '-11.0', '3.01'],
 ['-19.0', '3.01', '19.0', '-1.0', '-12.0', '2.01'],
 ['-19.01', '2.01', '18.99', '-0.01', '-13.01', '2.01'],
 ['19.01', '-19.0', '-11.99', '-7.99', '-10.99', '0.0'],
 ['-18.99', '9.0', '19.01', '4.01', '2.01', '-2.0'],
 ['-18.99', '-19.01', '19.01', '-0.99', '-4.99', '1.99'],
 ['19.01', '19.0', '7.01', '-2.99', '-4.99', '1.0'],
 ['19.01', '-18.98', '-13.99', '-1.99', '-0.99', '2.02'],
 ['18.99', '-18.99', '-9.01', '2.99', '2.99', '-0.99'],
 ['-2.0', '13.99', '1.0', '3.0', '2.0', '-1.01'],
 ['-2.0', '0.01', '4.0', '0.0', '-1.0', '0.01'],
 ['19.01', '2.02', '-1.99', '0.01', '0.01', '0.02'],
 ['13.01', '-3.98', '10.01', '3.01', '1.01', '0.02'],
 ['3.0', '9.98', '0.0', '0.0', '0.0', '-0.02'],
 ['12.99', '0.01', '-2.01', '-1.01', '-0.01', '0.01'],
 ['7.99', '-6.01', '-0.01', '-0.01', '-0.01', '-0.01'],
 ['8.0', '-4.0', '1.0', '0.0', '0.0', '0.0'],
 ['11.0', '0.02', '1.0', '1.0', '0.0', '0.02'],
 ['9.01', '-0.01', '1.01', '1.01', '0.01', '-0.01'],
 ['9.0', '-2.02', '1.0', '0.0', '0.0', '-0.02'],
 ['9.0', '-2.01', '1.0', '1.0', '0.0', '-0.01'],
 ['8.99', '2.01', '-0.01', '-0.01', '-0.01', '0.01'],
 ['12.0', '1.01', '-1.0', '0.0', '0.0', '0.01'],
 ['11.0', '-6.99', '-3.0', '0.0', '0.0', '0.01'],
 ['8.01', '0.0', '-2.99', '0.01', '0.01', '0.0'],
 ['12.01', '-9.0', '-1.99', '0.01', '1.01', '0.0'],
 ['11.99', '-0.02', '-4.01', '-0.01', '-0.01', '-0.02'],
 ['8.99', '1.0', '-1.01', '-0.01', '0.99', '0.0'],
 ['8.0', '2.01', '1.0', '0.0', '1.0', '0.01'],
 ['7.0', '2.01', '3.0', '0.0', '0.0', '0.01'],
 ['8.0', '0.0', '3.0', '0.0', '0.0', '0.0'],
 ['9.99', '-0.02', '2.99', '-0.01', '-0.01', '-0.02'],
 ['9.99', '-0.02', '3.99', '-0.01', '-0.01', '-0.02'],
 ['10.0', '-0.01', '3.0', '0.0', '0.0', '-0.01'],
 ['11.01', '-0.01', '2.01', '0.01', '0.01', '-0.01'],
 ['10.99', '0.01', '0.99', '-0.01', '-0.01', '0.01'],
 ['11.01', '0.02', '0.01', '0.01', '0.01', '0.02'],
 ['9.99', '0.0', '-0.01', '-0.01', '-0.01', '0.0'],
 ['9.99', '0.0', '-0.01', '-0.01', '-0.01', '0.0'],
 ['10.01', '-0.02', '0.01', '0.01', '0.01', '-0.02'],
 ['9.0', '-0.02', '0.0', '0.0', '0.0', '-0.02'],
 ['7.99', '-0.01', '-0.01', '-0.01', '0.99', '-0.01'],
 ['6.99', '-0.99', '0.99', '-0.01', '0.99', '0.01'],
 ['7.0', '-1.0', '0.0', '0.0', '1.0', '0.0'],
 ['8.0', '-2.01', '-2.0', '0.0', '1.0', '-0.01'],
 ['9.01', '-1.99', '-2.99', '0.01', '1.01', '0.01'],
 ['10.0', '-3.0', '-3.0', '-1.0', '2.0', '0.0'],
 ['10.0', '-2.01', '0.0', '-1.0', '2.0', '-0.01'],
 ['9.0', '-5.0', '-1.0', '0.0', '3.0', '0.0'],
 ['9.01', '-4.0', '-2.99', '0.01', '3.01', '0.0'],
 ['12.0', '-2.99', '4.0', '-1.0', '2.0', '0.01'],
 ['19.01', '-1.01', '2.01', '-1.99', '2.01', '-0.01'],
 ['8.0', '-0.01', '3.0', '0.0', '3.0', '-0.01'],
 ['-4.01', '1.98', '18.99', '-0.01', '0.99', '-0.02'],
 ['8.99', '2.02', '15.99', '-0.01', '0.99', '0.02'],
 ['6.0', '1.98', '12.0', '1.0', '2.0', '-0.02'],
 ['-7.0', '1.99', '16.0', '1.0', '1.0', '-0.01'],
 ['3.99', '3.0', '10.99', '-0.01', '-0.01', '0.0'],
 ['5.0', '0.01', '11.0', '0.0', '0.0', '0.01'],
 ['4.0', '0.01', '9.0', '0.0', '0.0', '0.01'],
 ['2.0', '0.02', '7.0', '0.0', '0.0', '0.02'],
 ['-0.01', '-0.01', '5.99', '-0.01', '-0.01', '-0.01'],
 ['0.0', '-0.99', '5.0', '0.0', '0.0', '0.01'],
 ['0.01', '-0.99', '4.01', '-0.99', '0.01', '0.01'],
 ['0.01', '-3.01', '4.01', '-0.99', '-0.99', '-0.01'],
 ['0.0', '-2.99', '4.0', '-1.0', '-1.0', '0.01'],
 ['-0.99', '-3.01', '6.01', '-0.99', '-1.99', '-0.01'],
 ['0.0', '-3.99', '7.0', '-1.0', '-2.0', '0.01'],
 ['0.0', '-3.98', '6.0', '0.0', '-3.0', '0.02'],
 ['3.0', '-2.0', '3.0', '0.0', '-3.0', '0.0'],
 ['5.0', '0.01', '4.0', '0.0', '-3.0', '0.01'],
 ['8.01', '2.02', '4.01', '0.01', '-2.99', '1.02'],
 ['7.99', '1.02', '1.99', '-0.01', '-3.01', '1.02'],
 ['11.0', '-3.99', '2.0', '-1.0', '-3.0', '1.01'],
 ['13.0', '-9.01', '3.0', '0.0', '-3.0', '0.99'],
 ['12.99', '-5.99', '3.99', '-0.01', '-2.01', '0.01'],
 ['13.01', '-1.0', '3.01', '0.01', '-1.99', '0.0'],
 ['11.0', '1.0', '2.0', '0.0', '-2.0', '0.0'],
 ['12.0', '1.0', '1.0', '-1.0', '-2.0', '0.0'],
 ['12.01', '-1.02', '0.01', '-0.99', '-0.99', '-0.02'],
 ['11.0', '-2.98', '0.0', '-1.0', '-1.0', '0.02'],
 ['10.0', '-2.98', '0.0', '0.0', '0.0', '0.02'],
 ['11.0', '-3.02', '0.0', '0.0', '0.0', '-0.02'],
 ['10.01', '-3.01', '0.01', '0.01', '0.01', '-0.01']]
